game_id,move_no,move_no_pair,player,notation,move,from_square,to_square,piece,color,fen,is_check,is_check_mate,is_fifty_moves,is_fivefold_repetition,is_game_over,is_insufficient_material,white_count,black_count,white_pawn_count,black_pawn_count,white_queen_count,black_queen_count,white_black_count,black_bishop_count,white_knight_count,black_knight_count,white_rook_count,black_rook_count,captured_score_for_white,captured_score_for_black,fen_row1_white_count,fen_row2_white_count,fen_row3_white_count,fen_row4_white_count,fen_row5_white_count,fen_row6_white_count,fen_row7_white_count,fen_row8_white_count,fen_row1_white_value,fen_row2_white_value,fen_row3_white_value,fen_row4_white_value,fen_row5_white_value,fen_row6_white_value,fen_row7_white_value,fen_row8_white_value,fen_row1_black_count,fen_row2_black_count,fen_row3_black_count,fen_row4_black_count,fen_row5_black_count,fen_row6_black_count,fen_row7_black_count,fen_row8_black_count,fen_row1_black_value,fen_row2_black_value,fen_row3_black_value,fen_row4_black_value,fen_row5_black_value,fen_row6_black_value,fen_row7_black_value,fen_row8_black_value,move_sequence
88add8ea-642c-4400-ac07-5989203bb21f,43,22,Fabiano Caruana,Nxf6,h5f6,h5,f6,N,White,2kr1n1r/p4b2/1ppq1N1p/2p1b1p1/4P1P1/1P1PB2P/P1PQ1R2/3N1RK1,0,0,0,0,0,0,14,13,7,6,1,1,1,2,2,1,2,2,5,4,3,4,4,2,0,1,0,0,8,16,6,2,0,3,0,0,0,0,0,0,3,4,2,4,0,0,0,0,5,12,4,13,e4|c5|Nf3|Nc6|Bb5|g6|Bxc6|dxc6|d3|Bg7|h3|Nf6|Nc3|Nd7|Be3|e5|O-O|b6|Nh2|Nf8|f4|exf4|Rxf4|Be6|Rf2|h6|Qd2|g5|Raf1|Qd6|Ng4|O-O-O|Nf6|Nd7|Nh5|Be5|g4|f6|b3|Bf7|Nd1|Nf8|Nxf6
88add8ea-642c-4400-ac07-5989203bb21f,44,22,Magnus Carlsen,Ne6,f8e6,f8,e6,N,Black,2kr3r/p4b2/1ppqnN1p/2p1b1p1/4P1P1/1P1PB2P/P1PQ1R2/3N1RK1,0,0,0,0,0,0,14,13,7,6,1,1,1,2,2,1,2,2,5,4,3,4,4,2,0,1,0,0,8,16,6,2,0,3,0,0,0,0,0,0,3,5,2,3,0,0,0,0,5,15,4,10,e4|c5|Nf3|Nc6|Bb5|g6|Bxc6|dxc6|d3|Bg7|h3|Nf6|Nc3|Nd7|Be3|e5|O-O|b6|Nh2|Nf8|f4|exf4|Rxf4|Be6|Rf2|h6|Qd2|g5|Raf1|Qd6|Ng4|O-O-O|Nf6|Nd7|Nh5|Be5|g4|f6|b3|Bf7|Nd1|Nf8|Nxf6|Ne6
88add8ea-642c-4400-ac07-5989203bb21f,45,23,Fabiano Caruana,Nh5,f6h5,f6,h5,N,White,2kr3r/p4b2/1ppqn2p/2p1b1pN/4P1P1/1P1PB2P/P1PQ1R2/3N1RK1,0,0,0,0,0,0,14,13,7,6,1,1,1,2,2,1,2,2,5,4,3,4,4,2,1,0,0,0,8,16,6,2,3,0,0,0,0,0,0,0,3,5,2,3,0,0,0,0,5,15,4,10,e4|c5|Nf3|Nc6|Bb5|g6|Bxc6|dxc6|d3|Bg7|h3|Nf6|Nc3|Nd7|Be3|e5|O-O|b6|Nh2|Nf8|f4|exf4|Rxf4|Be6|Rf2|h6|Qd2|g5|Raf1|Qd6|Ng4|O-O-O|Nf6|Nd7|Nh5|Be5|g4|f6|b3|Bf7|Nd1|Nf8|Nxf6|Ne6|Nh5
88add8ea-642c-4400-ac07-5989203bb21f,46,23,Magnus Carlsen,Bxh5,f7h5,f7,h5,B,Black,2kr3r/p7/1ppqn2p/2p1b1pb/4P1P1/1P1PB2P/P1PQ1R2/3N1RK1,0,0,0,0,0,0,13,13,7,6,1,1,1,2,1,1,2,2,5,7,3,4,4,2,0,0,0,0,8,16,6,2,0,0,0,0,0,0,0,0,4,5,1,3,0,0,0,0,8,15,1,10,e4|c5|Nf3|Nc6|Bb5|g6|Bxc6|dxc6|d3|Bg7|h3|Nf6|Nc3|Nd7|Be3|e5|O-O|b6|Nh2|Nf8|f4|exf4|Rxf4|Be6|Rf2|h6|Qd2|g5|Raf1|Qd6|Ng4|O-O-O|Nf6|Nd7|Nh5|Be5|g4|f6|b3|Bf7|Nd1|Nf8|Nxf6|Ne6|Nh5|Bxh5
88add8ea-642c-4400-ac07-5989203bb21f,47,24,Fabiano Caruana,gxh5,g4h5,g4,h5,P,White,2kr3r/p7/1ppqn2p/2p1b1pP/4P3/1P1PB2P/P1PQ1R2/3N1RK1,0,0,0,0,0,0,13,12,7,6,1,1,1,1,1,1,2,2,8,7,3,4,4,1,1,0,0,0,8,16,6,1,1,0,0,0,0,0,0,0,3,5,1,3,0,0,0,0,5,15,1,10,e4|c5|Nf3|Nc6|Bb5|g6|Bxc6|dxc6|d3|Bg7|h3|Nf6|Nc3|Nd7|Be3|e5|O-O|b6|Nh2|Nf8|f4|exf4|Rxf4|Be6|Rf2|h6|Qd2|g5|Raf1|Qd6|Ng4|O-O-O|Nf6|Nd7|Nh5|Be5|g4|f6|b3|Bf7|Nd1|Nf8|Nxf6|Ne6|Nh5|Bxh5|gxh5
88add8ea-642c-4400-ac07-5989203bb21f,48,24,Magnus Carlsen,Nf4,e6f4,e6,f4,N,Black,2kr3r/p7/1ppq3p/2p1b1pP/4Pn2/1P1PB2P/P1PQ1R2/3N1RK1,0,0,0,0,0,0,13,12,7,6,1,1,1,1,1,1,2,2,8,7,3,4,4,1,1,0,0,0,8,16,6,1,1,0,0,0,0,0,0,1,3,4,1,3,0,0,0,3,5,12,1,10,e4|c5|Nf3|Nc6|Bb5|g6|Bxc6|dxc6|d3|Bg7|h3|Nf6|Nc3|Nd7|Be3|e5|O-O|b6|Nh2|Nf8|f4|exf4|Rxf4|Be6|Rf2|h6|Qd2|g5|Raf1|Qd6|Ng4|O-O-O|Nf6|Nd7|Nh5|Be5|g4|f6|b3|Bf7|Nd1|Nf8|Nxf6|Ne6|Nh5|Bxh5|gxh5|Nf4
88add8ea-642c-4400-ac07-5989203bb21f,49,25,Fabiano Caruana,Bxf4,e3f4,e3,f4,B,White,2kr3r/p7/1ppq3p/2p1b1pP/4PB2/1P1P3P/P1PQ1R2/3N1RK1,0,0,0,0,0,0,13,11,7,6,1,1,1,1,1,0,2,2,11,7,3,4,3,2,1,0,0,0,8,16,3,4,1,0,0,0,0,0,0,0,3,4,1,3,0,0,0,0,5,12,1,10,e4|c5|Nf3|Nc6|Bb5|g6|Bxc6|dxc6|d3|Bg7|h3|Nf6|Nc3|Nd7|Be3|e5|O-O|b6|Nh2|Nf8|f4|exf4|Rxf4|Be6|Rf2|h6|Qd2|g5|Raf1|Qd6|Ng4|O-O-O|Nf6|Nd7|Nh5|Be5|g4|f6|b3|Bf7|Nd1|Nf8|Nxf6|Ne6|Nh5|Bxh5|gxh5|Nf4|Bxf4
88add8ea-642c-4400-ac07-5989203bb21f,50,25,Magnus Carlsen,gxf4,g5f4,g5,f4,P,Black,2kr3r/p7/1ppq3p/2p1b2P/4Pp2/1P1P3P/P1PQ1R2/3N1RK1,0,0,0,0,0,0,12,11,7,6,1,1,0,1,1,0,2,2,11,10,3,4,3,1,1,0,0,0,8,16,3,1,1,0,0,0,0,0,0,1,2,4,1,3,0,0,0,1,4,12,1,10,e4|c5|Nf3|Nc6|Bb5|g6|Bxc6|dxc6|d3|Bg7|h3|Nf6|Nc3|Nd7|Be3|e5|O-O|b6|Nh2|Nf8|f4|exf4|Rxf4|Be6|Rf2|h6|Qd2|g5|Raf1|Qd6|Ng4|O-O-O|Nf6|Nd7|Nh5|Be5|g4|f6|b3|Bf7|Nd1|Nf8|Nxf6|Ne6|Nh5|Bxh5|gxh5|Nf4|Bxf4|gxf4
88add8ea-642c-4400-ac07-5989203bb21f,51,26,Fabiano Caruana,Rg2,f2g2,f2,g2,R,White,2kr3r/p7/1ppq3p/2p1b2P/4Pp2/1P1P3P/P1PQ2R1/3N1RK1,0,0,0,0,0,0,12,11,7,6,1,1,0,1,1,0,2,2,11,10,3,4,3,1,1,0,0,0,8,16,3,1,1,0,0,0,0,0,0,1,2,4,1,3,0,0,0,1,4,12,1,10,e4|c5|Nf3|Nc6|Bb5|g6|Bxc6|dxc6|d3|Bg7|h3|Nf6|Nc3|Nd7|Be3|e5|O-O|b6|Nh2|Nf8|f4|exf4|Rxf4|Be6|Rf2|h6|Qd2|g5|Raf1|Qd6|Ng4|O-O-O|Nf6|Nd7|Nh5|Be5|g4|f6|b3|Bf7|Nd1|Nf8|Nxf6|Ne6|Nh5|Bxh5|gxh5|Nf4|Bxf4|gxf4|Rg2
88add8ea-642c-4400-ac07-5989203bb21f,52,26,Magnus Carlsen,Rhg8,h8g8,h8,g8,R,Black,2kr2r1/p7/1ppq3p/2p1b2P/4Pp2/1P1P3P/P1PQ2R1/3N1RK1,0,0,0,0,0,0,12,11,7,6,1,1,0,1,1,0,2,2,11,10,3,4,3,1,1,0,0,0,8,16,3,1,1,0,0,0,0,0,0,1,2,4,1,3,0,0,0,1,4,12,1,10,e4|c5|Nf3|Nc6|Bb5|g6|Bxc6|dxc6|d3|Bg7|h3|Nf6|Nc3|Nd7|Be3|e5|O-O|b6|Nh2|Nf8|f4|exf4|Rxf4|Be6|Rf2|h6|Qd2|g5|Raf1|Qd6|Ng4|O-O-O|Nf6|Nd7|Nh5|Be5|g4|f6|b3|Bf7|Nd1|Nf8|Nxf6|Ne6|Nh5|Bxh5|gxh5|Nf4|Bxf4|gxf4|Rg2|Rhg8
88add8ea-642c-4400-ac07-5989203bb21f,53,27,Fabiano Caruana,Qe2,d2e2,d2,e2,Q,White,2kr2r1/p7/1ppq3p/2p1b2P/4Pp2/1P1P3P/P1P1Q1R1/3N1RK1,0,0,0,0,0,0,12,11,7,6,1,1,0,1,1,0,2,2,11,10,3,4,3,1,1,0,0,0,8,16,3,1,1,0,0,0,0,0,0,1,2,4,1,3,0,0,0,1,4,12,1,10,e4|c5|Nf3|Nc6|Bb5|g6|Bxc6|dxc6|d3|Bg7|h3|Nf6|Nc3|Nd7|Be3|e5|O-O|b6|Nh2|Nf8|f4|exf4|Rxf4|Be6|Rf2|h6|Qd2|g5|Raf1|Qd6|Ng4|O-O-O|Nf6|Nd7|Nh5|Be5|g4|f6|b3|Bf7|Nd1|Nf8|Nxf6|Ne6|Nh5|Bxh5|gxh5|Nf4|Bxf4|gxf4|Rg2|Rhg8|Qe2
88add8ea-642c-4400-ac07-5989203bb21f,54,27,Magnus Carlsen,Rxg2+,g8g2,g8,g2,R,Black,2kr4/p7/1ppq3p/2p1b2P/4Pp2/1P1P3P/P1P1Q1r1/3N1RK1,1,0,0,0,0,0,11,11,7,6,1,1,0,1,1,0,1,2,11,15,3,3,3,1,1,0,0,0,8,11,3,1,1,0,0,0,0,1,0,1,2,4,1,2,0,5,0,1,4,12,1,5,e4|c5|Nf3|Nc6|Bb5|g6|Bxc6|dxc6|d3|Bg7|h3|Nf6|Nc3|Nd7|Be3|e5|O-O|b6|Nh2|Nf8|f4|exf4|Rxf4|Be6|Rf2|h6|Qd2|g5|Raf1|Qd6|Ng4|O-O-O|Nf6|Nd7|Nh5|Be5|g4|f6|b3|Bf7|Nd1|Nf8|Nxf6|Ne6|Nh5|Bxh5|gxh5|Nf4|Bxf4|gxf4|Rg2|Rhg8|Qe2|Rxg2+
88add8ea-642c-4400-ac07-5989203bb21f,55,28,Fabiano Caruana,Qxg2,e2g2,e2,g2,Q,White,2kr4/p7/1ppq3p/2p1b2P/4Pp2/1P1P3P/P1P3Q1/3N1RK1,0,0,0,0,0,0,11,10,7,6,1,1,0,1,1,0,1,1,16,15,3,3,3,1,1,0,0,0,8,11,3,1,1,0,0,0,0,0,0,1,2,4,1,2,0,0,0,1,4,12,1,5,e4|c5|Nf3|Nc6|Bb5|g6|Bxc6|dxc6|d3|Bg7|h3|Nf6|Nc3|Nd7|Be3|e5|O-O|b6|Nh2|Nf8|f4|exf4|Rxf4|Be6|Rf2|h6|Qd2|g5|Raf1|Qd6|Ng4|O-O-O|Nf6|Nd7|Nh5|Be5|g4|f6|b3|Bf7|Nd1|Nf8|Nxf6|Ne6|Nh5|Bxh5|gxh5|Nf4|Bxf4|gxf4|Rg2|Rhg8|Qe2|Rxg2+|Qxg2
88add8ea-642c-4400-ac07-5989203bb21f,56,28,Magnus Carlsen,Qe6,d6e6,d6,e6,Q,Black,2kr4/p7/1pp1q2p/2p1b2P/4Pp2/1P1P3P/P1P3Q1/3N1RK1,0,0,0,0,0,0,11,10,7,6,1,1,0,1,1,0,1,1,16,15,3,3,3,1,1,0,0,0,8,11,3,1,1,0,0,0,0,0,0,1,2,4,1,2,0,0,0,1,4,12,1,5,e4|c5|Nf3|Nc6|Bb5|g6|Bxc6|dxc6|d3|Bg7|h3|Nf6|Nc3|Nd7|Be3|e5|O-O|b6|Nh2|Nf8|f4|exf4|Rxf4|Be6|Rf2|h6|Qd2|g5|Raf1|Qd6|Ng4|O-O-O|Nf6|Nd7|Nh5|Be5|g4|f6|b3|Bf7|Nd1|Nf8|Nxf6|Ne6|Nh5|Bxh5|gxh5|Nf4|Bxf4|gxf4|Rg2|Rhg8|Qe2|Rxg2+|Qxg2|Qe6
88add8ea-642c-4400-ac07-5989203bb21f,57,29,Fabiano Caruana,Nf2,d1f2,d1,f2,N,White,2kr4/p7/1pp1q2p/2p1b2P/4Pp2/1P1P3P/P1P2NQ1/5RK1,0,0,0,0,0,0,11,10,7,6,1,1,0,1,1,0,1,1,16,15,2,4,3,1,1,0,0,0,5,14,3,1,1,0,0,0,0,0,0,1,2,4,1,2,0,0,0,1,4,12,1,5,e4|c5|Nf3|Nc6|Bb5|g6|Bxc6|dxc6|d3|Bg7|h3|Nf6|Nc3|Nd7|Be3|e5|O-O|b6|Nh2|Nf8|f4|exf4|Rxf4|Be6|Rf2|h6|Qd2|g5|Raf1|Qd6|Ng4|O-O-O|Nf6|Nd7|Nh5|Be5|g4|f6|b3|Bf7|Nd1|Nf8|Nxf6|Ne6|Nh5|Bxh5|gxh5|Nf4|Bxf4|gxf4|Rg2|Rhg8|Qe2|Rxg2+|Qxg2|Qe6|Nf2
88add8ea-642c-4400-ac07-5989203bb21f,58,29,Magnus Carlsen,Rg8,d8g8,d8,g8,R,Black,2k3r1/p7/1pp1q2p/2p1b2P/4Pp2/1P1P3P/P1P2NQ1/5RK1,0,0,0,0,0,0,11,10,7,6,1,1,0,1,1,0,1,1,16,15,2,4,3,1,1,0,0,0,5,14,3,1,1,0,0,0,0,0,0,1,2,4,1,2,0,0,0,1,4,12,1,5,e4|c5|Nf3|Nc6|Bb5|g6|Bxc6|dxc6|d3|Bg7|h3|Nf6|Nc3|Nd7|Be3|e5|O-O|b6|Nh2|Nf8|f4|exf4|Rxf4|Be6|Rf2|h6|Qd2|g5|Raf1|Qd6|Ng4|O-O-O|Nf6|Nd7|Nh5|Be5|g4|f6|b3|Bf7|Nd1|Nf8|Nxf6|Ne6|Nh5|Bxh5|gxh5|Nf4|Bxf4|gxf4|Rg2|Rhg8|Qe2|Rxg2+|Qxg2|Qe6|Nf2|Rg8
88add8ea-642c-4400-ac07-5989203bb21f,59,30,Fabiano Caruana,Ng4,f2g4,f2,g4,N,White,2k3r1/p7/1pp1q2p/2p1b2P/4PpN1/1P1P3P/P1P3Q1/5RK1,0,0,0,0,0,0,11,10,7,6,1,1,0,1,1,0,1,1,16,15,2,3,3,2,1,0,0,0,5,11,3,4,1,0,0,0,0,0,0,1,2,4,1,2,0,0,0,1,4,12,1,5,e4|c5|Nf3|Nc6|Bb5|g6|Bxc6|dxc6|d3|Bg7|h3|Nf6|Nc3|Nd7|Be3|e5|O-O|b6|Nh2|Nf8|f4|exf4|Rxf4|Be6|Rf2|h6|Qd2|g5|Raf1|Qd6|Ng4|O-O-O|Nf6|Nd7|Nh5|Be5|g4|f6|b3|Bf7|Nd1|Nf8|Nxf6|Ne6|Nh5|Bxh5|gxh5|Nf4|Bxf4|gxf4|Rg2|Rhg8|Qe2|Rxg2+|Qxg2|Qe6|Nf2|Rg8|Ng4
88add8ea-642c-4400-ac07-5989203bb21f,60,30,Magnus Carlsen,Qe8,e6e8,e6,e8,Q,Black,2k1q1r1/p7/1pp4p/2p1b2P/4PpN1/1P1P3P/P1P3Q1/5RK1,0,0,0,0,0,0,11,10,7,6,1,1,0,1,1,0,1,1,16,15,2,3,3,2,1,0,0,0,5,11,3,4,1,0,0,0,0,0,0,1,2,3,1,3,0,0,0,1,4,3,1,14,e4|c5|Nf3|Nc6|Bb5|g6|Bxc6|dxc6|d3|Bg7|h3|Nf6|Nc3|Nd7|Be3|e5|O-O|b6|Nh2|Nf8|f4|exf4|Rxf4|Be6|Rf2|h6|Qd2|g5|Raf1|Qd6|Ng4|O-O-O|Nf6|Nd7|Nh5|Be5|g4|f6|b3|Bf7|Nd1|Nf8|Nxf6|Ne6|Nh5|Bxh5|gxh5|Nf4|Bxf4|gxf4|Rg2|Rhg8|Qe2|Rxg2+|Qxg2|Qe6|Nf2|Rg8|Ng4|Qe8
88add8ea-642c-4400-ac07-5989203bb21f,61,31,Fabiano Caruana,Qf3,g2f3,g2,f3,Q,White,2k1q1r1/p7/1pp4p/2p1b2P/4PpN1/1P1P1Q1P/P1P5/5RK1,0,0,0,0,0,0,11,10,7,6,1,1,0,1,1,0,1,1,16,15,2,2,4,2,1,0,0,0,5,2,12,4,1,0,0,0,0,0,0,1,2,3,1,3,0,0,0,1,4,3,1,14,e4|c5|Nf3|Nc6|Bb5|g6|Bxc6|dxc6|d3|Bg7|h3|Nf6|Nc3|Nd7|Be3|e5|O-O|b6|Nh2|Nf8|f4|exf4|Rxf4|Be6|Rf2|h6|Qd2|g5|Raf1|Qd6|Ng4|O-O-O|Nf6|Nd7|Nh5|Be5|g4|f6|b3|Bf7|Nd1|Nf8|Nxf6|Ne6|Nh5|Bxh5|gxh5|Nf4|Bxf4|gxf4|Rg2|Rhg8|Qe2|Rxg2+|Qxg2|Qe6|Nf2|Rg8|Ng4|Qe8|Qf3
88add8ea-642c-4400-ac07-5989203bb21f,62,31,Magnus Carlsen,Qxh5,e8h5,e8,h5,Q,Black,2k3r1/p7/1pp4p/2p1b2q/4PpN1/1P1P1Q1P/P1P5/5RK1,0,0,0,0,0,0,10,10,6,6,1,1,0,1,1,0,1,1,16,16,2,2,4,2,0,0,0,0,5,2,12,4,0,0,0,0,0,0,0,1,3,3,1,2,0,0,0,1,13,3,1,5,e4|c5|Nf3|Nc6|Bb5|g6|Bxc6|dxc6|d3|Bg7|h3|Nf6|Nc3|Nd7|Be3|e5|O-O|b6|Nh2|Nf8|f4|exf4|Rxf4|Be6|Rf2|h6|Qd2|g5|Raf1|Qd6|Ng4|O-O-O|Nf6|Nd7|Nh5|Be5|g4|f6|b3|Bf7|Nd1|Nf8|Nxf6|Ne6|Nh5|Bxh5|gxh5|Nf4|Bxf4|gxf4|Rg2|Rhg8|Qe2|Rxg2+|Qxg2|Qe6|Nf2|Rg8|Ng4|Qe8|Qf3|Qxh5
88add8ea-642c-4400-ac07-5989203bb21f,63,32,Fabiano Caruana,Kf2,g1f2,g1,f2,K,White,2k3r1/p7/1pp4p/2p1b2q/4PpN1/1P1P1Q1P/P1P2K2/5R2,0,0,0,0,0,0,10,10,6,6,1,1,0,1,1,0,1,1,16,16,1,3,4,2,0,0,0,0,5,2,12,4,0,0,0,0,0,0,0,1,3,3,1,2,0,0,0,1,13,3,1,5,e4|c5|Nf3|Nc6|Bb5|g6|Bxc6|dxc6|d3|Bg7|h3|Nf6|Nc3|Nd7|Be3|e5|O-O|b6|Nh2|Nf8|f4|exf4|Rxf4|Be6|Rf2|h6|Qd2|g5|Raf1|Qd6|Ng4|O-O-O|Nf6|Nd7|Nh5|Be5|g4|f6|b3|Bf7|Nd1|Nf8|Nxf6|Ne6|Nh5|Bxh5|gxh5|Nf4|Bxf4|gxf4|Rg2|Rhg8|Qe2|Rxg2+|Qxg2|Qe6|Nf2|Rg8|Ng4|Qe8|Qf3|Qxh5|Kf2
88add8ea-642c-4400-ac07-5989203bb21f,64,32,Magnus Carlsen,Bc7,e5c7,e5,c7,B,Black,2k3r1/p1b5/1pp4p/2p4q/4PpN1/1P1P1Q1P/P1P2K2/5R2,0,0,0,0,0,0,10,10,6,6,1,1,0,1,1,0,1,1,16,16,1,3,4,2,0,0,0,0,5,2,12,4,0,0,0,0,0,0,0,1,2,3,2,2,0,0,0,1,10,3,4,5,e4|c5|Nf3|Nc6|Bb5|g6|Bxc6|dxc6|d3|Bg7|h3|Nf6|Nc3|Nd7|Be3|e5|O-O|b6|Nh2|Nf8|f4|exf4|Rxf4|Be6|Rf2|h6|Qd2|g5|Raf1|Qd6|Ng4|O-O-O|Nf6|Nd7|Nh5|Be5|g4|f6|b3|Bf7|Nd1|Nf8|Nxf6|Ne6|Nh5|Bxh5|gxh5|Nf4|Bxf4|gxf4|Rg2|Rhg8|Qe2|Rxg2+|Qxg2|Qe6|Nf2|Rg8|Ng4|Qe8|Qf3|Qxh5|Kf2|Bc7
88add8ea-642c-4400-ac07-5989203bb21f,65,33,Fabiano Caruana,Ke2,f2e2,f2,e2,K,White,2k3r1/p1b5/1pp4p/2p4q/4PpN1/1P1P1Q1P/P1P1K3/5R2,0,0,0,0,0,0,10,10,6,6,1,1,0,1,1,0,1,1,16,16,1,3,4,2,0,0,0,0,5,2,12,4,0,0,0,0,0,0,0,1,2,3,2,2,0,0,0,1,10,3,4,5,e4|c5|Nf3|Nc6|Bb5|g6|Bxc6|dxc6|d3|Bg7|h3|Nf6|Nc3|Nd7|Be3|e5|O-O|b6|Nh2|Nf8|f4|exf4|Rxf4|Be6|Rf2|h6|Qd2|g5|Raf1|Qd6|Ng4|O-O-O|Nf6|Nd7|Nh5|Be5|g4|f6|b3|Bf7|Nd1|Nf8|Nxf6|Ne6|Nh5|Bxh5|gxh5|Nf4|Bxf4|gxf4|Rg2|Rhg8|Qe2|Rxg2+|Qxg2|Qe6|Nf2|Rg8|Ng4|Qe8|Qf3|Qxh5|Kf2|Bc7|Ke2
88add8ea-642c-4400-ac07-5989203bb21f,66,33,Magnus Carlsen,Qg5,h5g5,h5,g5,Q,Black,2k3r1/p1b5/1pp4p/2p3q1/4PpN1/1P1P1Q1P/P1P1K3/5R2,0,0,0,0,0,0,10,10,6,6,1,1,0,1,1,0,1,1,16,16,1,3,4,2,0,0,0,0,5,2,12,4,0,0,0,0,0,0,0,1,2,3,2,2,0,0,0,1,10,3,4,5,e4|c5|Nf3|Nc6|Bb5|g6|Bxc6|dxc6|d3|Bg7|h3|Nf6|Nc3|Nd7|Be3|e5|O-O|b6|Nh2|Nf8|f4|exf4|Rxf4|Be6|Rf2|h6|Qd2|g5|Raf1|Qd6|Ng4|O-O-O|Nf6|Nd7|Nh5|Be5|g4|f6|b3|Bf7|Nd1|Nf8|Nxf6|Ne6|Nh5|Bxh5|gxh5|Nf4|Bxf4|gxf4|Rg2|Rhg8|Qe2|Rxg2+|Qxg2|Qe6|Nf2|Rg8|Ng4|Qe8|Qf3|Qxh5|Kf2|Bc7|Ke2|Qg5
88add8ea-642c-4400-ac07-5989203bb21f,67,34,Fabiano Caruana,Nh2,g4h2,g4,h2,N,White,2k3r1/p1b5/1pp4p/2p3q1/4Pp2/1P1P1Q1P/P1P1K2N/5R2,0,0,0,0,0,0,10,10,6,6,1,1,0,1,1,0,1,1,16,16,1,4,4,1,0,0,0,0,5,5,12,1,0,0,0,0,0,0,0,1,2,3,2,2,0,0,0,1,10,3,4,5,e4|c5|Nf3|Nc6|Bb5|g6|Bxc6|dxc6|d3|Bg7|h3|Nf6|Nc3|Nd7|Be3|e5|O-O|b6|Nh2|Nf8|f4|exf4|Rxf4|Be6|Rf2|h6|Qd2|g5|Raf1|Qd6|Ng4|O-O-O|Nf6|Nd7|Nh5|Be5|g4|f6|b3|Bf7|Nd1|Nf8|Nxf6|Ne6|Nh5|Bxh5|gxh5|Nf4|Bxf4|gxf4|Rg2|Rhg8|Qe2|Rxg2+|Qxg2|Qe6|Nf2|Rg8|Ng4|Qe8|Qf3|Qxh5|Kf2|Bc7|Ke2|Qg5|Nh2
88add8ea-642c-4400-ac07-5989203bb21f,68,34,Magnus Carlsen,h5,h6h5,h6,h5,P,Black,2k3r1/p1b5/1pp5/2p3qp/4Pp2/1P1P1Q1P/P1P1K2N/5R2,0,0,0,0,0,0,10,10,6,6,1,1,0,1,1,0,1,1,16,16,1,4,4,1,0,0,0,0,5,5,12,1,0,0,0,0,0,0,0,1,3,2,2,2,0,0,0,1,11,2,4,5,e4|c5|Nf3|Nc6|Bb5|g6|Bxc6|dxc6|d3|Bg7|h3|Nf6|Nc3|Nd7|Be3|e5|O-O|b6|Nh2|Nf8|f4|exf4|Rxf4|Be6|Rf2|h6|Qd2|g5|Raf1|Qd6|Ng4|O-O-O|Nf6|Nd7|Nh5|Be5|g4|f6|b3|Bf7|Nd1|Nf8|Nxf6|Ne6|Nh5|Bxh5|gxh5|Nf4|Bxf4|gxf4|Rg2|Rhg8|Qe2|Rxg2+|Qxg2|Qe6|Nf2|Rg8|Ng4|Qe8|Qf3|Qxh5|Kf2|Bc7|Ke2|Qg5|Nh2|h5
88add8ea-642c-4400-ac07-5989203bb21f,69,35,Fabiano Caruana,Rf2,f1f2,f1,f2,R,White,2k3r1/p1b5/1pp5/2p3qp/4Pp2/1P1P1Q1P/P1P1KR1N/8,0,0,0,0,0,0,10,10,6,6,1,1,0,1,1,0,1,1,16,16,0,5,4,1,0,0,0,0,0,10,12,1,0,0,0,0,0,0,0,1,3,2,2,2,0,0,0,1,11,2,4,5,e4|c5|Nf3|Nc6|Bb5|g6|Bxc6|dxc6|d3|Bg7|h3|Nf6|Nc3|Nd7|Be3|e5|O-O|b6|Nh2|Nf8|f4|exf4|Rxf4|Be6|Rf2|h6|Qd2|g5|Raf1|Qd6|Ng4|O-O-O|Nf6|Nd7|Nh5|Be5|g4|f6|b3|Bf7|Nd1|Nf8|Nxf6|Ne6|Nh5|Bxh5|gxh5|Nf4|Bxf4|gxf4|Rg2|Rhg8|Qe2|Rxg2+|Qxg2|Qe6|Nf2|Rg8|Ng4|Qe8|Qf3|Qxh5|Kf2|Bc7|Ke2|Qg5|Nh2|h5|Rf2
88add8ea-642c-4400-ac07-5989203bb21f,70,35,Magnus Carlsen,Qg1,g5g1,g5,g1,Q,Black,2k3r1/p1b5/1pp5/2p4p/4Pp2/1P1P1Q1P/P1P1KR1N/6q1,0,0,0,0,0,0,10,10,6,6,1,1,0,1,1,0,1,1,16,16,0,5,4,1,0,0,0,0,0,10,12,1,0,0,0,0,1,0,0,1,2,2,2,2,9,0,0,1,2,2,4,5,e4|c5|Nf3|Nc6|Bb5|g6|Bxc6|dxc6|d3|Bg7|h3|Nf6|Nc3|Nd7|Be3|e5|O-O|b6|Nh2|Nf8|f4|exf4|Rxf4|Be6|Rf2|h6|Qd2|g5|Raf1|Qd6|Ng4|O-O-O|Nf6|Nd7|Nh5|Be5|g4|f6|b3|Bf7|Nd1|Nf8|Nxf6|Ne6|Nh5|Bxh5|gxh5|Nf4|Bxf4|gxf4|Rg2|Rhg8|Qe2|Rxg2+|Qxg2|Qe6|Nf2|Rg8|Ng4|Qe8|Qf3|Qxh5|Kf2|Bc7|Ke2|Qg5|Nh2|h5|Rf2|Qg1
