game_id,move_no,move_no_pair,player,notation,move,from_square,to_square,piece,color,fen,is_check,is_check_mate,is_fifty_moves,is_fivefold_repetition,is_game_over,is_insufficient_material,white_count,black_count,white_pawn_count,black_pawn_count,white_queen_count,black_queen_count,white_black_count,black_bishop_count,white_knight_count,black_knight_count,white_rook_count,black_rook_count,captured_score_for_white,captured_score_for_black,fen_row1_white_count,fen_row2_white_count,fen_row3_white_count,fen_row4_white_count,fen_row5_white_count,fen_row6_white_count,fen_row7_white_count,fen_row8_white_count,fen_row1_white_value,fen_row2_white_value,fen_row3_white_value,fen_row4_white_value,fen_row5_white_value,fen_row6_white_value,fen_row7_white_value,fen_row8_white_value,fen_row1_black_count,fen_row2_black_count,fen_row3_black_count,fen_row4_black_count,fen_row5_black_count,fen_row6_black_count,fen_row7_black_count,fen_row8_black_count,fen_row1_black_value,fen_row2_black_value,fen_row3_black_value,fen_row4_black_value,fen_row5_black_value,fen_row6_black_value,fen_row7_black_value,fen_row8_black_value,move_sequence,eval,prev_eval,diff_eval
e8a1c5ea-9932-42c3-9f8c-e8116a50cd4e,40,20,Magnus Carlsen,Bf7,e6f7,e6,f7,B,Black,2kr3r/p2n1b2/1ppq1p1p/2p1b1pN/4P1P1/1PNPB2P/P1PQ1R2/5RK1,0,0,0,0,0,0,14,14,7,7,1,1,1,2,2,1,2,2,4,4,2,4,5,2,1,0,0,0,5,16,9,2,3,0,0,0,0,0,0,0,3,5,3,3,0,0,0,0,5,13,7,10,e4|c5|Nf3|Nc6|Bb5|g6|Bxc6|dxc6|d3|Bg7|h3|Nf6|Nc3|Nd7|Be3|e5|O-O|b6|Nh2|Nf8|f4|exf4|Rxf4|Be6|Rf2|h6|Qd2|g5|Raf1|Qd6|Ng4|O-O-O|Nf6|Nd7|Nh5|Be5|g4|f6|b3|Bf7,0.1,0.55,-0.45
e8a1c5ea-9932-42c3-9f8c-e8116a50cd4e,41,21,Fabiano Caruana,Nd1,c3d1,c3,d1,N,White,2kr3r/p2n1b2/1ppq1p1p/2p1b1pN/4P1P1/1P1PB2P/P1PQ1R2/3N1RK1,0,0,0,0,0,0,14,14,7,7,1,1,1,2,2,1,2,2,4,4,3,4,4,2,1,0,0,0,8,16,6,2,3,0,0,0,0,0,0,0,3,5,3,3,0,0,0,0,5,13,7,10,e4|c5|Nf3|Nc6|Bb5|g6|Bxc6|dxc6|d3|Bg7|h3|Nf6|Nc3|Nd7|Be3|e5|O-O|b6|Nh2|Nf8|f4|exf4|Rxf4|Be6|Rf2|h6|Qd2|g5|Raf1|Qd6|Ng4|O-O-O|Nf6|Nd7|Nh5|Be5|g4|f6|b3|Bf7|Nd1,-0.35,-0.25,-0.1
e8a1c5ea-9932-42c3-9f8c-e8116a50cd4e,42,21,Magnus Carlsen,Nf8,d7f8,d7,f8,N,Black,2kr1n1r/p4b2/1ppq1p1p/2p1b1pN/4P1P1/1P1PB2P/P1PQ1R2/3N1RK1,0,0,0,0,0,0,14,14,7,7,1,1,1,2,2,1,2,2,4,4,3,4,4,2,1,0,0,0,8,16,6,2,3,0,0,0,0,0,0,0,3,5,2,4,0,0,0,0,5,13,4,13,e4|c5|Nf3|Nc6|Bb5|g6|Bxc6|dxc6|d3|Bg7|h3|Nf6|Nc3|Nd7|Be3|e5|O-O|b6|Nh2|Nf8|f4|exf4|Rxf4|Be6|Rf2|h6|Qd2|g5|Raf1|Qd6|Ng4|O-O-O|Nf6|Nd7|Nh5|Be5|g4|f6|b3|Bf7|Nd1|Nf8,0.0,0.1,-0.1
e8a1c5ea-9932-42c3-9f8c-e8116a50cd4e,43,22,Fabiano Caruana,Nxf6,h5f6,h5,f6,N,White,2kr1n1r/p4b2/1ppq1N1p/2p1b1p1/4P1P1/1P1PB2P/P1PQ1R2/3N1RK1,0,0,0,0,0,0,14,13,7,6,1,1,1,2,2,1,2,2,5,4,3,4,4,2,0,1,0,0,8,16,6,2,0,3,0,0,0,0,0,0,3,4,2,4,0,0,0,0,5,12,4,13,e4|c5|Nf3|Nc6|Bb5|g6|Bxc6|dxc6|d3|Bg7|h3|Nf6|Nc3|Nd7|Be3|e5|O-O|b6|Nh2|Nf8|f4|exf4|Rxf4|Be6|Rf2|h6|Qd2|g5|Raf1|Qd6|Ng4|O-O-O|Nf6|Nd7|Nh5|Be5|g4|f6|b3|Bf7|Nd1|Nf8|Nxf6,0.0,-0.35,0.35
e8a1c5ea-9932-42c3-9f8c-e8116a50cd4e,44,22,Magnus Carlsen,Ne6,f8e6,f8,e6,N,Black,2kr3r/p4b2/1ppqnN1p/2p1b1p1/4P1P1/1P1PB2P/P1PQ1R2/3N1RK1,0,0,0,0,0,0,14,13,7,6,1,1,1,2,2,1,2,2,5,4,3,4,4,2,0,1,0,0,8,16,6,2,0,3,0,0,0,0,0,0,3,5,2,3,0,0,0,0,5,15,4,10,e4|c5|Nf3|Nc6|Bb5|g6|Bxc6|dxc6|d3|Bg7|h3|Nf6|Nc3|Nd7|Be3|e5|O-O|b6|Nh2|Nf8|f4|exf4|Rxf4|Be6|Rf2|h6|Qd2|g5|Raf1|Qd6|Ng4|O-O-O|Nf6|Nd7|Nh5|Be5|g4|f6|b3|Bf7|Nd1|Nf8|Nxf6|Ne6,0.0,0.0,0.0
e8a1c5ea-9932-42c3-9f8c-e8116a50cd4e,45,23,Fabiano Caruana,Nh5,f6h5,f6,h5,N,White,2kr3r/p4b2/1ppqn2p/2p1b1pN/4P1P1/1P1PB2P/P1PQ1R2/3N1RK1,0,0,0,0,0,0,14,13,7,6,1,1,1,2,2,1,2,2,5,4,3,4,4,2,1,0,0,0,8,16,6,2,3,0,0,0,0,0,0,0,3,5,2,3,0,0,0,0,5,15,4,10,e4|c5|Nf3|Nc6|Bb5|g6|Bxc6|dxc6|d3|Bg7|h3|Nf6|Nc3|Nd7|Be3|e5|O-O|b6|Nh2|Nf8|f4|exf4|Rxf4|Be6|Rf2|h6|Qd2|g5|Raf1|Qd6|Ng4|O-O-O|Nf6|Nd7|Nh5|Be5|g4|f6|b3|Bf7|Nd1|Nf8|Nxf6|Ne6|Nh5,-0.26,0.0,-0.26
e8a1c5ea-9932-42c3-9f8c-e8116a50cd4e,46,23,Magnus Carlsen,Bxh5,f7h5,f7,h5,B,Black,2kr3r/p7/1ppqn2p/2p1b1pb/4P1P1/1P1PB2P/P1PQ1R2/3N1RK1,0,0,0,0,0,0,13,13,7,6,1,1,1,2,1,1,2,2,5,7,3,4,4,2,0,0,0,0,8,16,6,2,0,0,0,0,0,0,0,0,4,5,1,3,0,0,0,0,8,15,1,10,e4|c5|Nf3|Nc6|Bb5|g6|Bxc6|dxc6|d3|Bg7|h3|Nf6|Nc3|Nd7|Be3|e5|O-O|b6|Nh2|Nf8|f4|exf4|Rxf4|Be6|Rf2|h6|Qd2|g5|Raf1|Qd6|Ng4|O-O-O|Nf6|Nd7|Nh5|Be5|g4|f6|b3|Bf7|Nd1|Nf8|Nxf6|Ne6|Nh5|Bxh5,0.13,0.0,0.13
e8a1c5ea-9932-42c3-9f8c-e8116a50cd4e,47,24,Fabiano Caruana,gxh5,g4h5,g4,h5,P,White,2kr3r/p7/1ppqn2p/2p1b1pP/4P3/1P1PB2P/P1PQ1R2/3N1RK1,0,0,0,0,0,0,13,12,7,6,1,1,1,1,1,1,2,2,8,7,3,4,4,1,1,0,0,0,8,16,6,1,1,0,0,0,0,0,0,0,3,5,1,3,0,0,0,0,5,15,1,10,e4|c5|Nf3|Nc6|Bb5|g6|Bxc6|dxc6|d3|Bg7|h3|Nf6|Nc3|Nd7|Be3|e5|O-O|b6|Nh2|Nf8|f4|exf4|Rxf4|Be6|Rf2|h6|Qd2|g5|Raf1|Qd6|Ng4|O-O-O|Nf6|Nd7|Nh5|Be5|g4|f6|b3|Bf7|Nd1|Nf8|Nxf6|Ne6|Nh5|Bxh5|gxh5,-0.34,-0.26,-0.08
e8a1c5ea-9932-42c3-9f8c-e8116a50cd4e,48,24,Magnus Carlsen,Nf4,e6f4,e6,f4,N,Black,2kr3r/p7/1ppq3p/2p1b1pP/4Pn2/1P1PB2P/P1PQ1R2/3N1RK1,0,0,0,0,0,0,13,12,7,6,1,1,1,1,1,1,2,2,8,7,3,4,4,1,1,0,0,0,8,16,6,1,1,0,0,0,0,0,0,1,3,4,1,3,0,0,0,3,5,12,1,10,e4|c5|Nf3|Nc6|Bb5|g6|Bxc6|dxc6|d3|Bg7|h3|Nf6|Nc3|Nd7|Be3|e5|O-O|b6|Nh2|Nf8|f4|exf4|Rxf4|Be6|Rf2|h6|Qd2|g5|Raf1|Qd6|Ng4|O-O-O|Nf6|Nd7|Nh5|Be5|g4|f6|b3|Bf7|Nd1|Nf8|Nxf6|Ne6|Nh5|Bxh5|gxh5|Nf4,0.37,0.13,0.24
e8a1c5ea-9932-42c3-9f8c-e8116a50cd4e,49,25,Fabiano Caruana,Bxf4,e3f4,e3,f4,B,White,2kr3r/p7/1ppq3p/2p1b1pP/4PB2/1P1P3P/P1PQ1R2/3N1RK1,0,0,0,0,0,0,13,11,7,6,1,1,1,1,1,0,2,2,11,7,3,4,3,2,1,0,0,0,8,16,3,4,1,0,0,0,0,0,0,0,3,4,1,3,0,0,0,0,5,12,1,10,e4|c5|Nf3|Nc6|Bb5|g6|Bxc6|dxc6|d3|Bg7|h3|Nf6|Nc3|Nd7|Be3|e5|O-O|b6|Nh2|Nf8|f4|exf4|Rxf4|Be6|Rf2|h6|Qd2|g5|Raf1|Qd6|Ng4|O-O-O|Nf6|Nd7|Nh5|Be5|g4|f6|b3|Bf7|Nd1|Nf8|Nxf6|Ne6|Nh5|Bxh5|gxh5|Nf4|Bxf4,-0.55,-0.34,-0.21
e8a1c5ea-9932-42c3-9f8c-e8116a50cd4e,50,25,Magnus Carlsen,gxf4,g5f4,g5,f4,P,Black,2kr3r/p7/1ppq3p/2p1b2P/4Pp2/1P1P3P/P1PQ1R2/3N1RK1,0,0,0,0,0,0,12,11,7,6,1,1,0,1,1,0,2,2,11,10,3,4,3,1,1,0,0,0,8,16,3,1,1,0,0,0,0,0,0,1,2,4,1,3,0,0,0,1,4,12,1,10,e4|c5|Nf3|Nc6|Bb5|g6|Bxc6|dxc6|d3|Bg7|h3|Nf6|Nc3|Nd7|Be3|e5|O-O|b6|Nh2|Nf8|f4|exf4|Rxf4|Be6|Rf2|h6|Qd2|g5|Raf1|Qd6|Ng4|O-O-O|Nf6|Nd7|Nh5|Be5|g4|f6|b3|Bf7|Nd1|Nf8|Nxf6|Ne6|Nh5|Bxh5|gxh5|Nf4|Bxf4|gxf4,0.49,0.37,0.12
e8a1c5ea-9932-42c3-9f8c-e8116a50cd4e,51,26,Fabiano Caruana,Rg2,f2g2,f2,g2,R,White,2kr3r/p7/1ppq3p/2p1b2P/4Pp2/1P1P3P/P1PQ2R1/3N1RK1,0,0,0,0,0,0,12,11,7,6,1,1,0,1,1,0,2,2,11,10,3,4,3,1,1,0,0,0,8,16,3,1,1,0,0,0,0,0,0,1,2,4,1,3,0,0,0,1,4,12,1,10,e4|c5|Nf3|Nc6|Bb5|g6|Bxc6|dxc6|d3|Bg7|h3|Nf6|Nc3|Nd7|Be3|e5|O-O|b6|Nh2|Nf8|f4|exf4|Rxf4|Be6|Rf2|h6|Qd2|g5|Raf1|Qd6|Ng4|O-O-O|Nf6|Nd7|Nh5|Be5|g4|f6|b3|Bf7|Nd1|Nf8|Nxf6|Ne6|Nh5|Bxh5|gxh5|Nf4|Bxf4|gxf4|Rg2,-0.67,-0.55,-0.12
e8a1c5ea-9932-42c3-9f8c-e8116a50cd4e,52,26,Magnus Carlsen,Rhg8,h8g8,h8,g8,R,Black,2kr2r1/p7/1ppq3p/2p1b2P/4Pp2/1P1P3P/P1PQ2R1/3N1RK1,0,0,0,0,0,0,12,11,7,6,1,1,0,1,1,0,2,2,11,10,3,4,3,1,1,0,0,0,8,16,3,1,1,0,0,0,0,0,0,1,2,4,1,3,0,0,0,1,4,12,1,10,e4|c5|Nf3|Nc6|Bb5|g6|Bxc6|dxc6|d3|Bg7|h3|Nf6|Nc3|Nd7|Be3|e5|O-O|b6|Nh2|Nf8|f4|exf4|Rxf4|Be6|Rf2|h6|Qd2|g5|Raf1|Qd6|Ng4|O-O-O|Nf6|Nd7|Nh5|Be5|g4|f6|b3|Bf7|Nd1|Nf8|Nxf6|Ne6|Nh5|Bxh5|gxh5|Nf4|Bxf4|gxf4|Rg2|Rhg8,0.51,0.49,0.02
e8a1c5ea-9932-42c3-9f8c-e8116a50cd4e,53,27,Fabiano Caruana,Qe2,d2e2,d2,e2,Q,White,2kr2r1/p7/1ppq3p/2p1b2P/4Pp2/1P1P3P/P1P1Q1R1/3N1RK1,0,0,0,0,0,0,12,11,7,6,1,1,0,1,1,0,2,2,11,10,3,4,3,1,1,0,0,0,8,16,3,1,1,0,0,0,0,0,0,1,2,4,1,3,0,0,0,1,4,12,1,10,e4|c5|Nf3|Nc6|Bb5|g6|Bxc6|dxc6|d3|Bg7|h3|Nf6|Nc3|Nd7|Be3|e5|O-O|b6|Nh2|Nf8|f4|exf4|Rxf4|Be6|Rf2|h6|Qd2|g5|Raf1|Qd6|Ng4|O-O-O|Nf6|Nd7|Nh5|Be5|g4|f6|b3|Bf7|Nd1|Nf8|Nxf6|Ne6|Nh5|Bxh5|gxh5|Nf4|Bxf4|gxf4|Rg2|Rhg8|Qe2,-0.78,-0.67,-0.11
e8a1c5ea-9932-42c3-9f8c-e8116a50cd4e,54,27,Magnus Carlsen,Rxg2+,g8g2,g8,g2,R,Black,2kr4/p7/1ppq3p/2p1b2P/4Pp2/1P1P3P/P1P1Q1r1/3N1RK1,1,0,0,0,0,0,11,11,7,6,1,1,0,1,1,0,1,2,11,15,3,3,3,1,1,0,0,0,8,11,3,1,1,0,0,0,0,1,0,1,2,4,1,2,0,5,0,1,4,12,1,5,e4|c5|Nf3|Nc6|Bb5|g6|Bxc6|dxc6|d3|Bg7|h3|Nf6|Nc3|Nd7|Be3|e5|O-O|b6|Nh2|Nf8|f4|exf4|Rxf4|Be6|Rf2|h6|Qd2|g5|Raf1|Qd6|Ng4|O-O-O|Nf6|Nd7|Nh5|Be5|g4|f6|b3|Bf7|Nd1|Nf8|Nxf6|Ne6|Nh5|Bxh5|gxh5|Nf4|Bxf4|gxf4|Rg2|Rhg8|Qe2|Rxg2+,0.38,0.51,-0.13
e8a1c5ea-9932-42c3-9f8c-e8116a50cd4e,55,28,Fabiano Caruana,Qxg2,e2g2,e2,g2,Q,White,2kr4/p7/1ppq3p/2p1b2P/4Pp2/1P1P3P/P1P3Q1/3N1RK1,0,0,0,0,0,0,11,10,7,6,1,1,0,1,1,0,1,1,16,15,3,3,3,1,1,0,0,0,8,11,3,1,1,0,0,0,0,0,0,1,2,4,1,2,0,0,0,1,4,12,1,5,e4|c5|Nf3|Nc6|Bb5|g6|Bxc6|dxc6|d3|Bg7|h3|Nf6|Nc3|Nd7|Be3|e5|O-O|b6|Nh2|Nf8|f4|exf4|Rxf4|Be6|Rf2|h6|Qd2|g5|Raf1|Qd6|Ng4|O-O-O|Nf6|Nd7|Nh5|Be5|g4|f6|b3|Bf7|Nd1|Nf8|Nxf6|Ne6|Nh5|Bxh5|gxh5|Nf4|Bxf4|gxf4|Rg2|Rhg8|Qe2|Rxg2+|Qxg2,-0.75,-0.78,0.03
e8a1c5ea-9932-42c3-9f8c-e8116a50cd4e,56,28,Magnus Carlsen,Qe6,d6e6,d6,e6,Q,Black,2kr4/p7/1pp1q2p/2p1b2P/4Pp2/1P1P3P/P1P3Q1/3N1RK1,0,0,0,0,0,0,11,10,7,6,1,1,0,1,1,0,1,1,16,15,3,3,3,1,1,0,0,0,8,11,3,1,1,0,0,0,0,0,0,1,2,4,1,2,0,0,0,1,4,12,1,5,e4|c5|Nf3|Nc6|Bb5|g6|Bxc6|dxc6|d3|Bg7|h3|Nf6|Nc3|Nd7|Be3|e5|O-O|b6|Nh2|Nf8|f4|exf4|Rxf4|Be6|Rf2|h6|Qd2|g5|Raf1|Qd6|Ng4|O-O-O|Nf6|Nd7|Nh5|Be5|g4|f6|b3|Bf7|Nd1|Nf8|Nxf6|Ne6|Nh5|Bxh5|gxh5|Nf4|Bxf4|gxf4|Rg2|Rhg8|Qe2|Rxg2+|Qxg2|Qe6,0.59,0.38,0.21
e8a1c5ea-9932-42c3-9f8c-e8116a50cd4e,57,29,Fabiano Caruana,Nf2,d1f2,d1,f2,N,White,2kr4/p7/1pp1q2p/2p1b2P/4Pp2/1P1P3P/P1P2NQ1/5RK1,0,0,0,0,0,0,11,10,7,6,1,1,0,1,1,0,1,1,16,15,2,4,3,1,1,0,0,0,5,14,3,1,1,0,0,0,0,0,0,1,2,4,1,2,0,0,0,1,4,12,1,5,e4|c5|Nf3|Nc6|Bb5|g6|Bxc6|dxc6|d3|Bg7|h3|Nf6|Nc3|Nd7|Be3|e5|O-O|b6|Nh2|Nf8|f4|exf4|Rxf4|Be6|Rf2|h6|Qd2|g5|Raf1|Qd6|Ng4|O-O-O|Nf6|Nd7|Nh5|Be5|g4|f6|b3|Bf7|Nd1|Nf8|Nxf6|Ne6|Nh5|Bxh5|gxh5|Nf4|Bxf4|gxf4|Rg2|Rhg8|Qe2|Rxg2+|Qxg2|Qe6|Nf2,-0.72,-0.75,0.03
e8a1c5ea-9932-42c3-9f8c-e8116a50cd4e,58,29,Magnus Carlsen,Rg8,d8g8,d8,g8,R,Black,2k3r1/p7/1pp1q2p/2p1b2P/4Pp2/1P1P3P/P1P2NQ1/5RK1,0,0,0,0,0,0,11,10,7,6,1,1,0,1,1,0,1,1,16,15,2,4,3,1,1,0,0,0,5,14,3,1,1,0,0,0,0,0,0,1,2,4,1,2,0,0,0,1,4,12,1,5,e4|c5|Nf3|Nc6|Bb5|g6|Bxc6|dxc6|d3|Bg7|h3|Nf6|Nc3|Nd7|Be3|e5|O-O|b6|Nh2|Nf8|f4|exf4|Rxf4|Be6|Rf2|h6|Qd2|g5|Raf1|Qd6|Ng4|O-O-O|Nf6|Nd7|Nh5|Be5|g4|f6|b3|Bf7|Nd1|Nf8|Nxf6|Ne6|Nh5|Bxh5|gxh5|Nf4|Bxf4|gxf4|Rg2|Rhg8|Qe2|Rxg2+|Qxg2|Qe6|Nf2|Rg8,0.54,0.59,-0.05
e8a1c5ea-9932-42c3-9f8c-e8116a50cd4e,59,30,Fabiano Caruana,Ng4,f2g4,f2,g4,N,White,2k3r1/p7/1pp1q2p/2p1b2P/4PpN1/1P1P3P/P1P3Q1/5RK1,0,0,0,0,0,0,11,10,7,6,1,1,0,1,1,0,1,1,16,15,2,3,3,2,1,0,0,0,5,11,3,4,1,0,0,0,0,0,0,1,2,4,1,2,0,0,0,1,4,12,1,5,e4|c5|Nf3|Nc6|Bb5|g6|Bxc6|dxc6|d3|Bg7|h3|Nf6|Nc3|Nd7|Be3|e5|O-O|b6|Nh2|Nf8|f4|exf4|Rxf4|Be6|Rf2|h6|Qd2|g5|Raf1|Qd6|Ng4|O-O-O|Nf6|Nd7|Nh5|Be5|g4|f6|b3|Bf7|Nd1|Nf8|Nxf6|Ne6|Nh5|Bxh5|gxh5|Nf4|Bxf4|gxf4|Rg2|Rhg8|Qe2|Rxg2+|Qxg2|Qe6|Nf2|Rg8|Ng4,-0.44,-0.72,0.28
e8a1c5ea-9932-42c3-9f8c-e8116a50cd4e,60,30,Magnus Carlsen,Qe8,e6e8,e6,e8,Q,Black,2k1q1r1/p7/1pp4p/2p1b2P/4PpN1/1P1P3P/P1P3Q1/5RK1,0,0,0,0,0,0,11,10,7,6,1,1,0,1,1,0,1,1,16,15,2,3,3,2,1,0,0,0,5,11,3,4,1,0,0,0,0,0,0,1,2,3,1,3,0,0,0,1,4,3,1,14,e4|c5|Nf3|Nc6|Bb5|g6|Bxc6|dxc6|d3|Bg7|h3|Nf6|Nc3|Nd7|Be3|e5|O-O|b6|Nh2|Nf8|f4|exf4|Rxf4|Be6|Rf2|h6|Qd2|g5|Raf1|Qd6|Ng4|O-O-O|Nf6|Nd7|Nh5|Be5|g4|f6|b3|Bf7|Nd1|Nf8|Nxf6|Ne6|Nh5|Bxh5|gxh5|Nf4|Bxf4|gxf4|Rg2|Rhg8|Qe2|Rxg2+|Qxg2|Qe6|Nf2|Rg8|Ng4|Qe8,0.35,0.54,-0.19
e8a1c5ea-9932-42c3-9f8c-e8116a50cd4e,61,31,Fabiano Caruana,Qf3,g2f3,g2,f3,Q,White,2k1q1r1/p7/1pp4p/2p1b2P/4PpN1/1P1P1Q1P/P1P5/5RK1,0,0,0,0,0,0,11,10,7,6,1,1,0,1,1,0,1,1,16,15,2,2,4,2,1,0,0,0,5,2,12,4,1,0,0,0,0,0,0,1,2,3,1,3,0,0,0,1,4,3,1,14,e4|c5|Nf3|Nc6|Bb5|g6|Bxc6|dxc6|d3|Bg7|h3|Nf6|Nc3|Nd7|Be3|e5|O-O|b6|Nh2|Nf8|f4|exf4|Rxf4|Be6|Rf2|h6|Qd2|g5|Raf1|Qd6|Ng4|O-O-O|Nf6|Nd7|Nh5|Be5|g4|f6|b3|Bf7|Nd1|Nf8|Nxf6|Ne6|Nh5|Bxh5|gxh5|Nf4|Bxf4|gxf4|Rg2|Rhg8|Qe2|Rxg2+|Qxg2|Qe6|Nf2|Rg8|Ng4|Qe8|Qf3,-0.56,-0.44,-0.12
e8a1c5ea-9932-42c3-9f8c-e8116a50cd4e,62,31,Magnus Carlsen,Qxh5,e8h5,e8,h5,Q,Black,2k3r1/p7/1pp4p/2p1b2q/4PpN1/1P1P1Q1P/P1P5/5RK1,0,0,0,0,0,0,10,10,6,6,1,1,0,1,1,0,1,1,16,16,2,2,4,2,0,0,0,0,5,2,12,4,0,0,0,0,0,0,0,1,3,3,1,2,0,0,0,1,13,3,1,5,e4|c5|Nf3|Nc6|Bb5|g6|Bxc6|dxc6|d3|Bg7|h3|Nf6|Nc3|Nd7|Be3|e5|O-O|b6|Nh2|Nf8|f4|exf4|Rxf4|Be6|Rf2|h6|Qd2|g5|Raf1|Qd6|Ng4|O-O-O|Nf6|Nd7|Nh5|Be5|g4|f6|b3|Bf7|Nd1|Nf8|Nxf6|Ne6|Nh5|Bxh5|gxh5|Nf4|Bxf4|gxf4|Rg2|Rhg8|Qe2|Rxg2+|Qxg2|Qe6|Nf2|Rg8|Ng4|Qe8|Qf3|Qxh5,0.33,0.35,-0.02
e8a1c5ea-9932-42c3-9f8c-e8116a50cd4e,63,32,Fabiano Caruana,Kf2,g1f2,g1,f2,K,White,2k3r1/p7/1pp4p/2p1b2q/4PpN1/1P1P1Q1P/P1P2K2/5R2,0,0,0,0,0,0,10,10,6,6,1,1,0,1,1,0,1,1,16,16,1,3,4,2,0,0,0,0,5,2,12,4,0,0,0,0,0,0,0,1,3,3,1,2,0,0,0,1,13,3,1,5,e4|c5|Nf3|Nc6|Bb5|g6|Bxc6|dxc6|d3|Bg7|h3|Nf6|Nc3|Nd7|Be3|e5|O-O|b6|Nh2|Nf8|f4|exf4|Rxf4|Be6|Rf2|h6|Qd2|g5|Raf1|Qd6|Ng4|O-O-O|Nf6|Nd7|Nh5|Be5|g4|f6|b3|Bf7|Nd1|Nf8|Nxf6|Ne6|Nh5|Bxh5|gxh5|Nf4|Bxf4|gxf4|Rg2|Rhg8|Qe2|Rxg2+|Qxg2|Qe6|Nf2|Rg8|Ng4|Qe8|Qf3|Qxh5|Kf2,-0.48,-0.56,0.08
e8a1c5ea-9932-42c3-9f8c-e8116a50cd4e,64,32,Magnus Carlsen,Bc7,e5c7,e5,c7,B,Black,2k3r1/p1b5/1pp4p/2p4q/4PpN1/1P1P1Q1P/P1P2K2/5R2,0,0,0,0,0,0,10,10,6,6,1,1,0,1,1,0,1,1,16,16,1,3,4,2,0,0,0,0,5,2,12,4,0,0,0,0,0,0,0,1,2,3,2,2,0,0,0,1,10,3,4,5,e4|c5|Nf3|Nc6|Bb5|g6|Bxc6|dxc6|d3|Bg7|h3|Nf6|Nc3|Nd7|Be3|e5|O-O|b6|Nh2|Nf8|f4|exf4|Rxf4|Be6|Rf2|h6|Qd2|g5|Raf1|Qd6|Ng4|O-O-O|Nf6|Nd7|Nh5|Be5|g4|f6|b3|Bf7|Nd1|Nf8|Nxf6|Ne6|Nh5|Bxh5|gxh5|Nf4|Bxf4|gxf4|Rg2|Rhg8|Qe2|Rxg2+|Qxg2|Qe6|Nf2|Rg8|Ng4|Qe8|Qf3|Qxh5|Kf2|Bc7,0.45,0.33,0.12
e8a1c5ea-9932-42c3-9f8c-e8116a50cd4e,65,33,Fabiano Caruana,Ke2,f2e2,f2,e2,K,White,2k3r1/p1b5/1pp4p/2p4q/4PpN1/1P1P1Q1P/P1P1K3/5R2,0,0,0,0,0,0,10,10,6,6,1,1,0,1,1,0,1,1,16,16,1,3,4,2,0,0,0,0,5,2,12,4,0,0,0,0,0,0,0,1,2,3,2,2,0,0,0,1,10,3,4,5,e4|c5|Nf3|Nc6|Bb5|g6|Bxc6|dxc6|d3|Bg7|h3|Nf6|Nc3|Nd7|Be3|e5|O-O|b6|Nh2|Nf8|f4|exf4|Rxf4|Be6|Rf2|h6|Qd2|g5|Raf1|Qd6|Ng4|O-O-O|Nf6|Nd7|Nh5|Be5|g4|f6|b3|Bf7|Nd1|Nf8|Nxf6|Ne6|Nh5|Bxh5|gxh5|Nf4|Bxf4|gxf4|Rg2|Rhg8|Qe2|Rxg2+|Qxg2|Qe6|Nf2|Rg8|Ng4|Qe8|Qf3|Qxh5|Kf2|Bc7|Ke2,-3.09,-0.48,-2.61
e8a1c5ea-9932-42c3-9f8c-e8116a50cd4e,66,33,Magnus Carlsen,Qg5,h5g5,h5,g5,Q,Black,2k3r1/p1b5/1pp4p/2p3q1/4PpN1/1P1P1Q1P/P1P1K3/5R2,0,0,0,0,0,0,10,10,6,6,1,1,0,1,1,0,1,1,16,16,1,3,4,2,0,0,0,0,5,2,12,4,0,0,0,0,0,0,0,1,2,3,2,2,0,0,0,1,10,3,4,5,e4|c5|Nf3|Nc6|Bb5|g6|Bxc6|dxc6|d3|Bg7|h3|Nf6|Nc3|Nd7|Be3|e5|O-O|b6|Nh2|Nf8|f4|exf4|Rxf4|Be6|Rf2|h6|Qd2|g5|Raf1|Qd6|Ng4|O-O-O|Nf6|Nd7|Nh5|Be5|g4|f6|b3|Bf7|Nd1|Nf8|Nxf6|Ne6|Nh5|Bxh5|gxh5|Nf4|Bxf4|gxf4|Rg2|Rhg8|Qe2|Rxg2+|Qxg2|Qe6|Nf2|Rg8|Ng4|Qe8|Qf3|Qxh5|Kf2|Bc7|Ke2|Qg5,3.23,0.45,2.78
e8a1c5ea-9932-42c3-9f8c-e8116a50cd4e,67,34,Fabiano Caruana,Nh2,g4h2,g4,h2,N,White,2k3r1/p1b5/1pp4p/2p3q1/4Pp2/1P1P1Q1P/P1P1K2N/5R2,0,0,0,0,0,0,10,10,6,6,1,1,0,1,1,0,1,1,16,16,1,4,4,1,0,0,0,0,5,5,12,1,0,0,0,0,0,0,0,1,2,3,2,2,0,0,0,1,10,3,4,5,e4|c5|Nf3|Nc6|Bb5|g6|Bxc6|dxc6|d3|Bg7|h3|Nf6|Nc3|Nd7|Be3|e5|O-O|b6|Nh2|Nf8|f4|exf4|Rxf4|Be6|Rf2|h6|Qd2|g5|Raf1|Qd6|Ng4|O-O-O|Nf6|Nd7|Nh5|Be5|g4|f6|b3|Bf7|Nd1|Nf8|Nxf6|Ne6|Nh5|Bxh5|gxh5|Nf4|Bxf4|gxf4|Rg2|Rhg8|Qe2|Rxg2+|Qxg2|Qe6|Nf2|Rg8|Ng4|Qe8|Qf3|Qxh5|Kf2|Bc7|Ke2|Qg5|Nh2,-4.34,-3.09,-1.25
